CLIENT_ID,NAME_PRODUCT_TYPE,CAR_AGE,TOTAL_INCOME,PRIORIDAD_VENTA
ES182164684R,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182315086O,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182369907B,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182322718W,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182164750B,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182354240Z,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182247678F,PRODUCT 1,25.0,2700.0,1. Urgente (Chatarra)
ES182117875D,PRODUCT 1,34.0,2700.0,1. Urgente (Chatarra)
ES182409767G,PRODUCT 1,30.0,2700.0,1. Urgente (Chatarra)
ES182358648Z,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182258218G,PRODUCT 1,25.0,2700.0,1. Urgente (Chatarra)
ES182280155V,PRODUCT 1,27.0,2700.0,1. Urgente (Chatarra)
ES182317532Q,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182161206B,PRODUCT 2,64.0,2700.0,1. Urgente (Chatarra)
ES182383022N,PRODUCT 1,34.0,2700.0,1. Urgente (Chatarra)
ES182201383J,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182335773N,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182186067S,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182456198Y,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182119488J,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182265341P,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182125654S,PRODUCT 2,26.0,2700.0,1. Urgente (Chatarra)
ES182447634Q,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182294331V,PRODUCT 2,12.0,2700.0,2. Alta (Renovación)
ES182309927V,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182210820I,PRODUCT 2,14.0,2700.0,2. Alta (Renovación)
ES182147592V,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182224243W,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182259828K,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182148900G,PRODUCT 2,14.0,2700.0,2. Alta (Renovación)
ES182100322M,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182258926T,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182386068N,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182318600U,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182323386W,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182355149W,PRODUCT 2,12.0,2700.0,2. Alta (Renovación)
ES182274897J,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182161903F,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182326805Y,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182384261X,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182348215Z,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182167742L,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182201764K,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182299019T,PRODUCT 1,64.5,2700.0,1. Urgente (Chatarra)
ES182400566S,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182309086P,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182203372A,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182315417T,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182150462C,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182387693B,PRODUCT 1,28.0,2700.0,1. Urgente (Chatarra)
ES182378449U,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182428811D,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182145042I,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182359223Q,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182174487T,PRODUCT 2,11.0,2700.0,2. Alta (Renovación)
ES182154018X,PRODUCT 2,18.0,2700.0,1. Urgente (Chatarra)
ES182400131K,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182294067V,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182246118A,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182392581E,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182229927M,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182221735I,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182388877W,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182177616S,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182455266Y,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182133858X,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182350798J,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182123870F,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182304745B,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182419581D,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182140268G,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182335929A,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182303351R,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182292942S,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182139199X,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182331705X,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182347552H,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182246327P,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182354057D,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182280146H,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182211897V,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182451536C,PRODUCT 1,64.5,2700.0,1. Urgente (Chatarra)
ES182406016U,PRODUCT 2,15.0,2700.0,2. Alta (Renovación)
ES182136717V,PRODUCT 1,25.0,2700.0,1. Urgente (Chatarra)
ES182388442U,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182148907K,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182151350V,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182129404D,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182245172F,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182119846D,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182351569N,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182195988P,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182203960W,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182215365T,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182243037H,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182204538K,PRODUCT 1,34.0,2700.0,1. Urgente (Chatarra)
ES182119822O,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182101615O,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182349827T,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182274082A,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182323203O,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182164965U,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182385421X,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182356404D,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182285167C,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182377561N,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182299113V,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182286947P,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182335712D,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182256965D,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182236777Q,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182217262X,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182284741X,PRODUCT 1,28.0,2700.0,1. Urgente (Chatarra)
ES182369178U,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182239591B,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182421570Z,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182244184Y,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182219086Z,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182132979O,PRODUCT 1,28.0,2700.0,1. Urgente (Chatarra)
ES182212082I,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182250141D,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182209366M,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182248654I,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182434550K,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182261489J,PRODUCT 2,14.0,2700.0,2. Alta (Renovación)
ES182118981B,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182113355F,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182320168S,PRODUCT 2,10.0,2700.0,2. Alta (Renovación)
ES182370197W,PRODUCT 2,13.0,2700.0,2. Alta (Renovación)
ES182145641B,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182344588R,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182252025L,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182446269T,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182368929G,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182264634F,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182414350K,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182448381B,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182375356N,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182325810I,PRODUCT 1,64.5,2700.0,1. Urgente (Chatarra)
ES182402897N,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182351427E,PRODUCT 2,17.0,2700.0,1. Urgente (Chatarra)
ES182346554Y,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182332985N,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182415917X,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182105590D,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182117294F,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182140776C,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182177021A,PRODUCT 2,11.0,2700.0,2. Alta (Renovación)
ES182414211V,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182312871L,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182346715N,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182277248Z,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182244066W,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182158027H,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182233264E,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182384966D,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182364864F,PRODUCT 2,17.0,2700.0,1. Urgente (Chatarra)
ES182374688X,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182104333G,PRODUCT 1,30.0,2700.0,1. Urgente (Chatarra)
ES182154816N,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182113712L,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182279706B,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182196628Z,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182432922B,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182448352U,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182186789M,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182256032U,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182368432D,PRODUCT 1,34.0,2700.0,1. Urgente (Chatarra)
ES182171224T,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182357126P,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182233875C,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182113921B,PRODUCT 2,18.0,2700.0,1. Urgente (Chatarra)
ES182408810A,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182156370J,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182356167Y,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182427876J,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182236290F,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182263198O,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182367511G,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182269362M,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182395256R,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182133079C,PRODUCT 1,24.0,2700.0,1. Urgente (Chatarra)
ES182214062D,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182153387F,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182438266I,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182361562U,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182360655Y,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182436691Q,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182378487Z,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182116552Z,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182250382F,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182364233H,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182237863D,PRODUCT 2,16.0,2700.0,1. Urgente (Chatarra)
ES182257349A,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182304522F,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182295743U,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182114712H,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182393380Y,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182404589O,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182311194F,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182247813H,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182317112E,PRODUCT 2,13.0,2700.0,2. Alta (Renovación)
ES182405795E,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182147813D,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182332162G,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182241656L,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182243093H,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182211322N,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182361301D,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182147682Y,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182323830G,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182295677J,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182288042P,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182315245L,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182329155T,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182187544I,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182138994R,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182337230U,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182301833V,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182177391Y,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182420122R,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182203403M,PRODUCT 1,32.0,2700.0,1. Urgente (Chatarra)
ES182320119B,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182450576U,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182351096A,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182443417Q,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182272789T,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182332378X,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182347817W,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182425097C,PRODUCT 2,15.0,2700.0,2. Alta (Renovación)
ES182339739V,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182438537T,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182121805X,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182374109X,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182438432W,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182151976P,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182127018P,PRODUCT 1,31.0,2700.0,1. Urgente (Chatarra)
ES182201605Z,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182104427X,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182436805Z,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182420918H,PRODUCT 1,24.0,2700.0,1. Urgente (Chatarra)
ES182440105L,PRODUCT 1,27.0,2700.0,1. Urgente (Chatarra)
ES182420748U,PRODUCT 2,12.0,2700.0,2. Alta (Renovación)
ES182293197V,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182192639J,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182315232S,PRODUCT 2,16.0,2700.0,1. Urgente (Chatarra)
ES182173599M,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182327759N,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182345121M,PRODUCT 2,11.0,2700.0,2. Alta (Renovación)
ES182381794P,PRODUCT 2,10.0,2700.0,2. Alta (Renovación)
ES182206829Z,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182121602R,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182156792C,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182383636P,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182206705G,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182230444K,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182238432H,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182124391U,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182147257W,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182301487J,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182439117B,PRODUCT 1,64.5,2700.0,1. Urgente (Chatarra)
ES182418384K,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182453497Z,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182249717V,PRODUCT 2,14.0,2700.0,2. Alta (Renovación)
ES182416873K,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182230413X,PRODUCT 2,16.0,2700.0,1. Urgente (Chatarra)
ES182334727M,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182179545O,PRODUCT 1,36.0,2700.0,1. Urgente (Chatarra)
ES182101422T,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182324478P,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182392609U,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182344118E,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182363749R,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182205372L,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182288006B,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182294153N,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182163159W,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182133166Q,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182222960F,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182165889O,PRODUCT 1,36.0,2700.0,1. Urgente (Chatarra)
ES182386042I,PRODUCT 1,24.0,2700.0,1. Urgente (Chatarra)
ES182271917U,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182112410P,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182351979V,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182406449O,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182238800L,PRODUCT 1,36.0,2700.0,1. Urgente (Chatarra)
ES182190170G,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182423480I,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182376304D,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182442436I,PRODUCT 1,27.0,2700.0,1. Urgente (Chatarra)
ES182311734L,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182437653Y,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182318825Z,PRODUCT 2,11.0,2700.0,2. Alta (Renovación)
ES182416252D,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182107059F,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182293701E,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182371721X,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182116711I,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182207674L,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182142895R,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182207082V,PRODUCT 1,25.0,2700.0,1. Urgente (Chatarra)
ES182172180R,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182308519P,PRODUCT 1,23.0,2700.0,1. Urgente (Chatarra)
ES182213590X,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182345690Z,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182427098N,PRODUCT 2,64.0,2700.0,1. Urgente (Chatarra)
ES182249904W,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182151946B,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182424938O,PRODUCT 1,11.0,2700.0,2. Alta (Renovación)
ES182415222O,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182211936K,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182377680Z,PRODUCT 2,16.0,2700.0,1. Urgente (Chatarra)
ES182235207M,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182422704F,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182283869H,PRODUCT 1,24.0,2700.0,1. Urgente (Chatarra)
ES182288066H,PRODUCT 1,27.0,2700.0,1. Urgente (Chatarra)
ES182293203C,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182144884N,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182166032Y,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182116617B,PRODUCT 1,64.5,2700.0,1. Urgente (Chatarra)
ES182254584I,PRODUCT 2,64.5,2700.0,1. Urgente (Chatarra)
ES182203680I,PRODUCT 2,11.0,2700.0,2. Alta (Renovación)
ES182130100X,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
ES182256368S,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182236746F,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182125002L,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182167357O,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182301792E,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182170290F,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182442940F,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182408991L,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182175967Q,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182211414N,PRODUCT 1,25.0,2700.0,1. Urgente (Chatarra)
ES182372857Y,PRODUCT 1,21.0,2700.0,1. Urgente (Chatarra)
ES182190897U,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182279915B,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182116304S,PRODUCT 1,13.0,2700.0,2. Alta (Renovación)
ES182258186H,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182370457R,PRODUCT 1,36.0,2700.0,1. Urgente (Chatarra)
ES182103868A,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182108371F,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182414595X,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182398604D,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182111551Q,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182386235V,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182454001B,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182426596Z,PRODUCT 2,64.0,2700.0,1. Urgente (Chatarra)
ES182304367W,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182244579R,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182143245D,PRODUCT 1,20.0,2700.0,1. Urgente (Chatarra)
ES182168167X,PRODUCT 1,16.0,2700.0,1. Urgente (Chatarra)
ES182207821Z,PRODUCT 1,10.0,2700.0,2. Alta (Renovación)
ES182326139O,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182406493A,PRODUCT 1,64.0,2700.0,1. Urgente (Chatarra)
ES182207642Q,PRODUCT 1,22.0,2700.0,1. Urgente (Chatarra)
ES182289559R,PRODUCT 1,17.0,2700.0,1. Urgente (Chatarra)
ES182429560T,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182256237D,PRODUCT 1,26.0,2700.0,1. Urgente (Chatarra)
ES182163325V,PRODUCT 1,15.0,2700.0,2. Alta (Renovación)
ES182192003Y,PRODUCT 2,15.0,2700.0,2. Alta (Renovación)
ES182132740D,PRODUCT 1,14.0,2700.0,2. Alta (Renovación)
ES182326358X,PRODUCT 1,35.0,2700.0,1. Urgente (Chatarra)
ES182137950U,PRODUCT 1,12.0,2700.0,2. Alta (Renovación)
ES182328399K,PRODUCT 1,18.0,2700.0,1. Urgente (Chatarra)
ES182444103K,PRODUCT 1,19.0,2700.0,1. Urgente (Chatarra)
